country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,ErrorCode,ErrorColumn
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-04-27,-57,,-48,,-52,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-04-28,-61,,-49,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-04-29,-62,,-49,,-53,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-04-30,-60,,-53,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-01,-67,,-57,-71,-57,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-02,-65,,-63,-67,-42,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-03,-75,,-70,-79,-41,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-04,-55,,-49,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-05,-55,,-45,,-49,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-06,-53,,-43,,-49,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-07,-72,,-60,,-57,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-08,-73,,-63,-69,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-09,-73,,-70,-73,-47,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-10,-71,,-67,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-11,-66,,-59,,-55,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-12,-71,,-51,,-55,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-13,-71,,-56,,-55,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-14,-65,,-54,,-55,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-15,-65,,-51,-69,-49,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-16,-71,,-61,-70,-47,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-17,-75,,-65,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-18,-59,,-53,,-52,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-19,-64,,-51,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-20,-65,,-54,,-52,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-21,-61,,-51,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-22,-58,,-50,,-44,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-23,-66,,-61,-71,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-24,-72,,-66,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-25,-65,,-52,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-26,-61,,-50,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-27,-61,,-49,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-28,-61,,-54,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-29,-60,,-52,,-42,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-30,-69,,-66,-71,-43,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-05-31,,,-73,,-50,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-01,-68,,-59,,-55,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-02,,,-54,,-52,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-03,-61,,-51,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-04,-64,,-52,,-50,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-05,-62,,-55,-71,-46,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-06,-65,,-59,-69,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-07,-68,,-63,,-35,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-08,-55,,-50,,-45,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-09,-59,,-48,,-47,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-10,-59,,-48,,-44,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-11,-53,,-46,,-41,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-12,-52,,-48,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-13,-58,,-54,,-32,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-14,-66,,-60,,-27,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-15,-49,,-38,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-16,-41,,-35,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-17,-44,,-40,,-48,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-18,-46,,-40,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-19,-46,,-35,,-35,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-20,-44,,-47,,-26,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-21,-55,,-53,,-28,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-22,-39,,-41,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-23,-42,,-36,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-24,-44,,-39,,-44,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-25,-40,,-37,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-26,-39,,-35,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-27,-47,,-47,,-26,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-28,-53,,-52,,-26,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-29,-43,,-38,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-06-30,-40,,-38,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-01,-41,,-40,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-02,-46,,-42,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-03,-42,,-40,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-04,-48,,-52,,-28,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-05,-50,,-50,,-27,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-06,-40,,-41,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-07,-41,,-33,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-08,-43,,-39,,-36,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-09,-44,,-41,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-10,-43,,-48,,-30,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-11,-45,,-49,,-20,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-12,-53,,-52,,-28,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-13,-39,,-39,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-14,-43,,-40,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-15,-43,,-37,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-16,-37,,-39,,-36,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-17,-38,,-40,,-30,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-18,-44,,-50,,-26,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-19,-51,,-48,,-25,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-20,-37,,-40,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-21,-36,,-40,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-22,-40,,-41,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-23,-41,,-43,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-24,-36,,-38,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-25,-41,,-45,,-24,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-26,-50,,-47,,-29,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-27,-37,,-39,,-38,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-28,-37,,-35,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-29,-41,,-37,,-39,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-30,-41,,-38,,-41,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-07-31,-38,,-41,,-34,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-01,-41,,-47,,-24,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-02,-46,,-45,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-03,-36,,-31,,-41,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-04,-35,,-29,,-43,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-05,-37,,-28,,-44,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-06,-47,,-34,,-51,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-07,-38,,-34,,-34,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-08,-41,,-41,,-27,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-09,-54,,-42,,-33,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-10,-42,,-35,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-11,-35,,-27,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-12,-42,,-34,,-37,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-13,-39,,-32,,-40,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-14,-38,,-39,,-35,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-15,-39,,-44,,-27,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-16,-48,,-45,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-17,,,,,-39,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-18,,,,,-38,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-19,,,,,-39,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-20,,,,,-39,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-21,,,,,-31,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-22,,,,,-24,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-23,,,,,-29,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-24,,,,,-36,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-25,,,,,-36,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-26,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-27,,,,,-39,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-28,,,,,-33,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-29,,,,,-22,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-30,,,,,-28,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-08-31,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-01,,,,,-35,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-02,,,,,-36,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-03,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-04,,,,,-31,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-05,,,,,-26,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-06,,,,,-35,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-07,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-08,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-09,,,,,-35,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-10,,,,,-36,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-11,,,,,-32,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-12,,,,,-24,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-13,,,,,-32,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-14,,,,,-35,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-15,,,,,-52,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-16,,,,,-35,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-17,,,,,-39,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-18,,,,,-30,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-19,,,,,-24,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-20,,,,,-29,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-21,,,,,-36,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-22,,,,,-37,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-23,,,,,-38,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-24,,,,,-38,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-25,,,,,-30,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-26,,,,,-27,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-09-27,,,,,-34,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-15,,,-4,-10,0,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-16,-1,,-8,-2,1,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-17,,,-9,,7,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-18,,,-7,,7,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-19,,,-12,,3,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-20,,,-8,,5,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-21,,,-6,,11,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-22,,,-6,-1,1,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-23,-2,,-7,1,3,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-24,,,-7,,8,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-25,,,-5,,7,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-26,,,-3,,4,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-27,,,-8,,4,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-28,,,-3,-2,11,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-02-29,,,-7,-6,2,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-01,-6,,-8,-1,3,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-02,,,-7,,10,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-03,,,-1,,7,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-04,,,-3,,5,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-05,,,-4,,6,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-06,,,-4,4,13,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-07,,,-6,-11,2,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-08,2,,-3,6,3,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-09,,,-4,,7,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-10,,,-4,,7,0,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-11,,,3,,4,-1,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-12,,,-9,,-7,4,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-13,,,-7,4,-1,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-14,,,-5,-8,-2,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-15,-25,,-14,-10,5,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-16,,,-5,,-8,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-17,,,-10,,-13,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-18,,,-19,,-19,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-19,,,-18,-10,-25,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-20,,,-27,-18,-27,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-21,-60,,-34,-37,-28,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-22,-80,,-71,-53,-43,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-23,,,-57,-44,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-24,,,-60,-47,-62,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-25,,,-65,-48,-62,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-26,,,-62,-49,-62,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-27,,,-57,-47,-59,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-28,-78,,-65,-52,-51,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-29,-82,,-73,-50,-40,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-30,,,-51,-31,-57,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-03-31,,,-48,-38,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-01,,,-53,-36,-61,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-02,,,-53,-38,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-03,,,-54,-44,-53,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-04,-74,,-59,-51,-49,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-05,-77,,-67,-50,-38,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-06,,,-52,-42,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-07,,,-56,-40,-63,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-08,,,-56,-43,-64,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-09,,,-59,-48,-71,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-10,,,-74,-60,-76,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-11,-82,,-72,-63,-66,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-12,-84,,-76,-59,-44,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-13,,,-57,-43,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-14,,,-56,-46,-59,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-15,,,-55,-43,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-16,,,-55,-44,-59,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-17,,,-57,-49,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-18,-76,,-64,-54,-50,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-19,-79,,-74,-56,-42,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-20,,,-60,-49,-57,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-21,,,-56,-40,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-22,,,-59,-37,-59,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-23,,,-57,-46,-57,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-24,,,-54,-47,-53,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-25,-78,,-63,-54,-47,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-26,-81,,-76,-64,-40,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-27,,,-60,-47,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-28,,,-55,-46,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-29,,,-56,-44,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-04-30,,,-51,-47,-54,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-01,,,-60,-52,-67,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-02,-71,,-61,-55,-47,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-03,-80,,-73,-52,-40,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-04,,,-57,-51,-52,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-05,,,-57,-48,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-06,,,-51,-35,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-07,,,-72,-58,-65,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-08,,,-69,-57,-62,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-09,-80,,-70,-65,-56,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-10,-79,,-70,-53,-39,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-11,,,-60,-51,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-12,,,-64,-51,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-13,,,-65,-48,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-14,,,-58,-43,-60,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-15,,,-58,-52,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-16,-78,,-67,-60,-53,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-17,-79,,-74,-61,-35,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-18,,,-59,-49,-56,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-19,,,-55,-50,-58,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-20,,,-59,-44,-59,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-21,,,-60,-52,-57,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-22,,,-56,-46,-52,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-23,-77,,-63,-59,-46,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-24,-79,,-75,-59,-34,,-1071607681,136
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-25,,,-60,-43,-55,,-1071607681,133
SV,El Salvador,Cuscatlán Department,,,SV-CU,,2020-05-26,,,-54,-49,-56,,-1071607681,133
