ID_Porcentajes,Copia de residential_percent_change_from_baseline,Copia de workplaces_percent_change_from_baseline,Copia de transit_stations_percent_change_from_baseline,Copia de parks_percent_change_from_baseline,Copia de grocery_and_pharmacy_percent_change_from_baseline,Copia de retail_and_recreation_percent_change_from_baseline,ErrorCode,ErrorColumn
SVSV-SO2020-04-18-354.00098,0,-44,-62,-60,-53,-71,-1071607685,0
SVSV-SO2020-04-19-501.78787,0,-42,-72,-74,-60,-80,-1071607685,0
SVSV-SO2020-04-20-449.04971,27,-54,-62,-45,-44,-64,-1071607685,0
SVSV-SO2020-04-21-444.25064,26,-55,-60,-51,-46,-65,-1071607685,0
SVSV-SO2020-04-22-460.4039,27,-56,-61,-52,-47,-66,-1071607685,0
SVSV-SO2020-04-23-431.8833,27,-56,-56,-50,-49,-64,-1071607685,0
SVSV-SO2020-04-24-557.04681,27,-49,-59,-51,-43,-62,-1071607685,0
SVSV-SO2020-04-25-347.62735,0,-43,-63,-61,-50,-67,-1071607685,0
SVSV-SO2020-04-26-505.90762,0,-40,-70,-72,-61,-77,-1071607685,0
SVSV-SO2020-04-27-464.13754,26,-51,-61,-47,-44,-58,-1071607685,0
SVSV-SO2020-04-28-346.26627,21,-52,-57,-47,-41,-58,-1071607685,0
SVSV-SO2020-04-29-410.96704,25,-51,-58,-49,-38,-57,-1071607685,0
SVSV-SO2020-04-30-376.22873,24,-51,-56,-47,-37,-57,-1071607685,0
SVSV-SO2020-05-01-210.49872,0,-63,-65,-50,-45,-68,-1071607685,0
SVSV-SO2020-05-02-340.8566,0,-39,-59,-59,-45,-64,-1071607685,0
SVSV-SO2020-05-03-505.37875,0,-36,-63,-71,-57,-74,-1071607685,0
SVSV-SO2020-05-04-403.97156,24,-49,-57,-45,-38,-56,-1071607685,0
SVSV-SO2020-05-05-411.89258,24,-49,-56,-48,-39,-55,-1071607685,0
SVSV-SO2020-05-06-344.70288,23,-49,-55,-43,-32,-55,-1071607685,0
SVSV-SO2020-05-07-639.49646,30,-63,-80,-59,-67,-79,-1071607685,0
SVSV-SO2020-05-08-360.2756,0,-58,-82,-58,-67,-79,-1071607685,0
SVSV-SO2020-05-09-431.73911,0,-52,-81,-67,-68,-80,-1071607685,0
SVSV-SO2020-05-10-496.73071,0,-42,-78,-73,-58,-76,-1071607685,0
SVSV-SO2020-05-11-578.81952,29,-59,-80,-52,-54,-72,-1071607685,0
SVSV-SO2020-05-12-594.86768,27,-58,-80,-54,-60,-72,-1071607685,0
SVSV-SO2020-05-13-628.24634,29,-58,-80,-52,-59,-73,-1071607685,0
SVSV-SO2020-05-14-475.5592,26,-58,-76,-50,-48,-68,-1071607685,0
SVSV-SO2020-05-15-689.50781,29,-52,-76,-51,-48,-70,-1071607685,0
SVSV-SO2020-05-16-416.35333,0,-48,-80,-61,-62,-76,-1071607685,0
SVSV-SO2020-05-17-586.50836,0,-38,-79,-76,-61,-78,-1071607685,0
SVSV-SO2020-05-18-541.99945,27,-55,-78,-48,-48,-67,-1071607685,0
SVSV-SO2020-05-19-500.28223,26,-55,-75,-50,-45,-66,-1071607685,0
SVSV-SO2020-05-20-579.03046,27,-55,-76,-53,-51,-69,-1071607685,0
SVSV-SO2020-05-21-565.86389,28,-56,-75,-49,-53,-69,-1071607685,0
SVSV-SO2020-05-22-675.20825,27,-49,-74,-51,-44,-68,-1071607685,0
SVSV-SO2020-05-23-426.17599,0,-42,-79,-61,-52,-72,-1071607685,0
SVSV-SO2020-05-24-583.70447,0,-38,-79,-72,-62,-80,-1071607685,0
SVSV-SO2020-05-25-660.05859,28,-52,-78,-45,-53,-69,-1071607685,0
SVSV-SO2020-05-26-496.6778,25,-51,-73,-44,-41,-64,-1071607685,0
SVSV-SO2020-05-27-531.46613,26,-51,-72,-47,-42,-64,-1071607685,0
SVSV-SO2020-05-28-556.8302,27,-52,-73,-45,-47,-65,-1071607685,0
SVSV-SO2020-05-29-755.40405,28,-48,-75,-47,-48,-68,-1071607685,0
SVSV-SO2020-05-30-451.60907,0,-42,-80,-66,-53,-73,-1071607685,0
SVSV-SO2020-05-31-589.25781,0,-38,-83,-75,-58,-79,-1071607685,0
SVSV-SO2020-06-01-651.42517,29,-56,-81,-51,-56,-71,-1071607685,0
SVSV-SO2020-06-02-571.513,26,-52,-75,-49,-49,-65,-1071607685,0
SVSV-SO2020-06-03-522.14844,26,-52,-74,-49,-42,-63,-1071607685,0
SVSV-SO2020-06-04-509.41315,26,-52,-74,-46,-41,-64,-1071607685,0
SVSV-SO2020-06-05-729.35565,27,-47,-75,-47,-45,-67,-1071607685,0
SVSV-SO2020-06-06-475.397,0,-37,-77,-60,-55,-69,-1071607685,0
SVSV-SO2020-06-07-699.99829,0,-25,-77,-65,-48,-69,-1071607685,0
SVSV-SO2020-06-08-523.18994,24,-46,-72,-41,-37,-59,-1071607685,0
SVSV-SO2020-06-09-550.66467,22,-46,-72,-45,-47,-60,-1071607685,0
SVSV-SO2020-06-10-548.34869,23,-46,-75,-43,-43,-58,-1071607685,0
SVSV-SO2020-06-11-447.21844,23,-46,-71,-37,-36,-54,-1071607685,0
SVSV-SO2020-06-12-631.48486,24,-41,-69,-39,-36,-56,-1071607685,0
SVSV-SO2020-06-13-1413.9626,21,-32,-71,-53,-49,-62,-1071607685,0
SVSV-SO2020-06-14-843.10394,0,-20,-71,-64,-49,-68,-1071607685,0
SVSV-SO2020-06-15-455.61313,21,-40,-70,-31,-31,-49,-1071607685,0
SVSV-SO2020-06-16-285.37195,18,-40,-64,-33,-21,-40,-1071607685,0
SVSV-SO2020-06-17-228.50703,24,-54,-65,-33,-22,-45,-1071607685,0
SVSV-SO2020-06-18-401.94449,20,-43,-64,-40,-35,-49,-1071607685,0
SVSV-SO2020-06-19-464.73288,19,-37,-62,-39,-26,-51,-1071607685,0
SVSV-SO2020-06-20-1392.7118,17,-25,-64,-49,-32,-51,-1071607685,0
SVSV-SO2020-06-21-584.44617,0,-24,-67,-62,-41,-62,-1071607685,0
SVSV-SO2020-06-22-329.375,20,-41,-64,-36,-23,-42,-1071607685,0
SVSV-SO2020-06-23-282.65604,18,-42,-63,-39,-21,-42,-1071607685,0
SVSV-SO2020-06-24-331.0979,20,-41,-63,-36,-22,-44,-1071607685,0
SVSV-SO2020-06-25-317.72021,20,-41,-62,-33,-24,-42,-1071607685,0
SVSV-SO2020-06-26-514.76794,21,-36,-65,-36,-23,-47,-1071607685,0
SVSV-SO2020-06-27-1421.9647,18,-26,-64,-50,-32,-52,-1071607685,0
SVSV-SO2020-06-28-556.10931,0,-26,-68,-63,-42,-63,-1071607685,0
SVSV-SO2020-06-29-344.57693,20,-41,-61,-39,-25,-43,-1071607685,0
SVSV-SO2020-06-30-215.87953,18,-41,-54,-38,-14,-37,-1071607685,0
SVSV-SO2020-07-01-260.14807,20,-42,-56,-37,-18,-40,-1071607685,0
SVSV-SO2020-07-02-288.89761,21,-44,-55,-36,-26,-43,-1071607685,0
SVSV-SO2020-07-03-440.19604,21,-37,-56,-38,-22,-47,-1071607685,0
SVSV-SO2020-07-04-1384.5447,18,-26,-60,-51,-33,-51,-1071607685,0
SVSV-SO2020-07-05-517.22516,0,-25,-61,-63,-39,-60,-1071607685,0
SVSV-SO2020-07-06-348.45093,21,-41,-58,-38,-25,-43,-1071607685,0
SVSV-SO2020-07-07-308.08383,19,-42,-54,-39,-29,-43,-1071607685,0
SVSV-SO2020-07-08-393.50189,21,-41,-58,-39,-30,-46,-1071607685,0
SVSV-SO2020-07-09-357.37808,22,-44,-57,-38,-30,-48,-1071607685,0
SVSV-SO2020-07-10-631.78925,23,-39,-63,-44,-33,-54,-1071607685,0
SVSV-SO2020-07-11-1586.0576,18,-25,-56,-51,-33,-52,-1071607685,0
SVSV-SO2020-07-12-579.66626,0,-22,-60,-59,-40,-61,-1071607685,0
SVSV-SO2020-07-13-337.56186,20,-40,-55,-38,-25,-43,-1071607685,0
SVSV-SO2020-07-14-321.6727,19,-40,-55,-37,-26,-43,-1071607685,0
SVSV-SO2020-07-15-329.88174,20,-41,-55,-38,-26,-44,-1071607685,0
SVSV-SO2020-07-16-295.37338,20,-41,-54,-33,-25,-42,-1071607685,0
SVSV-SO2020-07-17-492.5712,20,-33,-53,-32,-22,-46,-1071607685,0
SVSV-SO2020-07-18-1360.2253,17,-24,-56,-44,-31,-47,-1071607685,0
SVSV-SO2020-07-19-448.6908,0,-23,-51,-55,-35,-57,-1071607685,0
SVSV-SO2020-07-20-329.7153,19,-39,-54,-33,-27,-44,-1071607685,0
SVSV-SO2020-07-21-332.54434,19,-39,-55,-34,-28,-42,-1071607685,0
SVSV-SO2020-07-22-317.01077,19,-40,-55,-37,-24,-44,-1071607685,0
SVSV-SO2020-07-23-361.68866,20,-40,-57,-31,-31,-46,-1071607685,0
SVSV-SO2020-07-24-495.12778,20,-33,-51,-32,-24,-46,-1071607685,0
SVSV-SO2020-07-25-1435.5609,17,-24,-53,-45,-34,-50,-1071607685,0
SVSV-SO2020-07-26-508.96042,0,-21,-54,-54,-36,-57,-1071607685,0
SVSV-SO2020-07-27-313.565,18,-39,-56,-35,-26,-42,-1071607685,0
SVSV-SO2020-07-28-297.91153,17,-39,-54,-33,-28,-43,-1071607685,0
SVSV-SO2020-07-29-279.53619,18,-40,-53,-31,-25,-44,-1071607685,0
SVSV-SO2020-07-30-233.95966,18,-40,-50,-27,-21,-42,-1071607685,0
SVSV-SO2020-07-31-368.92358,18,-32,-52,-29,-17,-41,-1071607685,0
SVSV-SO2020-08-01-820.42139,14,-22,-48,-37,-23,-42,-1071607685,0
SVSV-SO2020-08-02-434.73468,0,-18,-49,-48,-24,-51,-1071607685,0
SVSV-SO2020-08-03-223.59038,19,-41,-53,-23,-21,-40,-1071607685,0
SVSV-SO2020-08-04-156.8613,17,-42,-49,-24,-17,-34,-1071607685,0
SVSV-SO2020-08-05-166.97623,20,-48,-53,-19,-23,-39,-1071607685,0
SVSV-SO2020-08-06-181.33815,24,-61,-61,-20,-33,-47,-1071607685,0
SVSV-SO2020-08-07-296.93008,19,-36,-51,-22,-22,-42,-1071607685,0
SVSV-SO2020-08-08-994.75165,15,-23,-51,-36,-31,-46,-1071607685,0
SVSV-SO2020-08-09-475.44305,0,-22,-57,-49,-38,-55,-1071607685,0
SVSV-SO2020-08-10-313.86206,17,-37,-57,-27,-27,-43,-1071607685,0
SVSV-SO2020-08-11-206.30942,15,-38,-51,-25,-22,-37,-1071607685,0
SVSV-SO2020-08-12-269.58078,16,-37,-49,-27,-28,-42,-1071607685,0
SVSV-SO2020-08-13-249.80858,17,-37,-48,-24,-25,-40,-1071607685,0
SVSV-SO2020-08-14-384.43771,17,-32,-50,-30,-23,-43,-1071607685,0
SVSV-SO2020-08-15-886.58789,12,-19,-48,-34,-23,-39,-1071607685,0
SVSV-SO2020-08-16-339.30695,0,-21,-48,-45,-24,-48,-1071607685,0
SVSV-SO2020-08-17-0,15,-37,0,0,0,0,-1071607685,0
SVSV-SO2020-08-18-0,15,-35,0,0,0,0,-1071607685,0
SVSV-SO2020-08-19-0,16,-37,0,0,0,0,-1071607685,0
SVSV-SO2020-08-20-0,17,-38,0,0,0,0,-1071607685,0
SVSV-SO2020-08-21-0,16,-29,0,0,0,0,-1071607685,0
SVSV-SO2020-08-22-0,14,-23,0,0,0,0,-1071607685,0
SVSV-SO2020-08-23-0,0,-22,0,0,0,0,-1071607685,0
SVSV-SO2020-08-24-0,15,-34,0,0,0,0,-1071607685,0
SVSV-SO2020-08-25-0,14,-35,0,0,0,0,-1071607685,0
SVSV-SO2020-08-26-0,15,-34,0,0,0,0,-1071607685,0
SVSV-SO2020-08-27-0,15,-36,0,0,0,0,-1071607685,0
SVSV-SO2020-08-28-0,14,-28,0,0,0,0,-1071607685,0
SVSV-SO2020-08-29-0,10,-17,0,0,0,0,-1071607685,0
SVSV-SO2020-08-30-0,0,-12,0,0,0,0,-1071607685,0
SVSV-SO2020-08-31-0,13,-32,0,0,0,0,-1071607685,0
SVSV-SO2020-09-01-0,11,-35,0,0,0,0,-1071607685,0
SVSV-SO2020-09-02-0,13,-35,0,0,0,0,-1071607685,0
SVSV-SO2020-09-03-0,14,-36,0,0,0,0,-1071607685,0
SVSV-SO2020-09-04-0,14,-28,0,0,0,0,-1071607685,0
SVSV-SO2020-09-05-0,11,-18,0,0,0,0,-1071607685,0
SVSV-SO2020-09-06-0,0,-21,0,0,0,0,-1071607685,0
SVSV-SO2020-09-07-0,13,-34,0,0,0,0,-1071607685,0
SVSV-SO2020-09-08-0,13,-35,0,0,0,0,-1071607685,0
SVSV-SO2020-09-09-0,13,-36,0,0,0,0,-1071607685,0
SVSV-SO2020-09-10-0,13,-36,0,0,0,0,-1071607685,0
SVSV-SO2020-09-11-0,12,-29,0,0,0,0,-1071607685,0
SVSV-SO2020-09-12-0,9,-18,0,0,0,0,-1071607685,0
SVSV-SO2020-09-13-0,0,-19,0,0,0,0,-1071607685,0
SVSV-SO2020-09-14-0,12,-31,0,0,0,0,-1071607685,0
SVSV-SO2020-09-15-0,18,-56,0,0,0,0,-1071607685,0
SVSV-SO2020-09-16-0,12,-31,0,0,0,0,-1071607685,0
SVSV-SO2020-09-17-0,12,-33,0,0,0,0,-1071607685,0
SVSV-SO2020-09-18-0,13,-26,0,0,0,0,-1071607685,0
SVSV-SO2020-09-19-0,10,-17,0,0,0,0,-1071607685,0
SVSV-SO2020-09-20-0,0,-19,0,0,0,0,-1071607685,0
SVSV-SO2020-09-21-0,12,-32,0,0,0,0,-1071607685,0
SVSV-SO2020-09-22-0,11,-33,0,0,0,0,-1071607685,0
SVSV-SO2020-09-23-0,12,-33,0,0,0,0,-1071607685,0
SVSV-SO2020-09-24-0,13,-34,0,0,0,0,-1071607685,0
SVSV-SO2020-09-25-0,13,-27,0,0,0,0,-1071607685,0
SVSV-SO2020-09-26-0,10,-16,0,0,0,0,-1071607685,0
SVSV-SO2020-09-27-0,8,-18,0,0,0,0,-1071607685,0
SVSV-SS2020-02-153.9808235,-1,3,-1,2,8,5,-1071607685,0
SVSV-SS2020-02-16105.39947,-1,0,2,0,8,6,-1071607685,0
SVSV-SS2020-02-17-3.2820275,-1,4,-1,-1,6,1,-1071607685,0
SVSV-SS2020-02-188.4394989,-1,4,5,7,2,1,-1071607685,0
SVSV-SS2020-02-195.5119095,-1,3,2,4,0,3,-1071607685,0
SVSV-SS2020-02-20-2.7559547,-1,3,1,-4,1,2,-1071607685,0
SVSV-SS2020-02-21-0.82580292,-1,7,3,-6,2,0,-1071607685,0
SVSV-SS2020-02-22-0,0,3,-4,-2,0,0,-1071607685,0
SVSV-SS2020-02-232.6482396,0,1,-2,-4,-1,0,-1071607685,0
SVSV-SS2020-02-24-0,0,5,0,-4,1,-1,-1071607685,0
SVSV-SS2020-02-251.5192789,0,4,-2,-6,-2,1,-1071607685,0
SVSV-SS2020-02-260.70329159,-1,4,-6,5,-2,-1,-1071607685,0
SVSV-SS2020-02-27-3.7508886,0,3,-6,-2,1,1,-1071607685,0
SVSV-SS2020-02-28-8.7780113,-2,7,-2,-3,7,4,-1071607685,0
SVSV-SS2020-02-29-7.66081,-1,6,-4,1,9,7,-1071607685,0
SVSV-SS2020-03-01-10.411385,-1,3,0,-2,9,8,-1071607685,0
SVSV-SS2020-03-024.1496053,-1,6,-1,3,9,4,-1071607685,0
SVSV-SS2020-03-03-15.192789,-1,5,-5,-3,6,4,-1071607685,0
SVSV-SS2020-03-04-6.8367548,-1,5,-6,0,3,3,-1071607685,0
SVSV-SS2020-03-05-11.172014,0,5,-8,-6,2,3,-1071607685,0
SVSV-SS2020-03-06-0.41290146,-2,8,-2,1,2,1,-1071607685,0
SVSV-SS2020-03-07-0.95760125,0,5,-8,2,1,0,-1071607685,0
SVSV-SS2020-03-08-0,1,2,-6,-4,-1,1,-1071607685,0
SVSV-SS2020-03-09-0.96343672,0,6,-5,-2,2,-1,-1071607685,0
SVSV-SS2020-03-10-0,-1,5,-6,-5,0,0,-1071607685,0
SVSV-SS2020-03-11-6.564055,-1,4,-6,4,14,0,-1071607685,0
SVSV-SS2020-03-12-23.703123,5,-5,-16,-14,8,-7,-1071607685,0
SVSV-SS2020-03-13-51.444489,4,-2,-14,-14,13,-7,-1071607685,0
SVSV-SS2020-03-14-4.628406,5,0,-14,-15,11,-10,-1071607685,0
SVSV-SS2020-03-15161.75706,6,-3,-17,-29,5,-20,-1071607685,0
SVSV-SS2020-03-16971.18079,8,-9,-20,-23,10,-16,-1071607685,0
SVSV-SS2020-03-17-245.82631,11,-16,-24,-27,6,-24,-1071607685,0
SVSV-SS2020-03-18-354.00735,13,-20,-29,-29,-3,-32,-1071607685,0
SVSV-SS2020-03-19-211.63242,18,-32,-36,-41,3,-38,-1071607685,0
SVSV-SS2020-03-20-438.43146,23,-39,-44,-51,-17,-51,-1071607685,0
SVSV-SS2020-03-21-484.03448,21,-39,-48,-52,-23,-58,-1071607685,0
SVSV-SS2020-03-22-631.7597,24,-59,-69,-79,-61,-83,-1071607685,0
SVSV-SS2020-03-23-624.73212,37,-68,-68,-76,-52,-77,-1071607685,0
SVSV-SS2020-03-24-634.61212,38,-71,-69,-78,-57,-80,-1071607685,0
SVSV-SS2020-03-25-611.89227,37,-70,-70,-76,-55,-78,-1071607685,0
SVSV-SS2020-03-26-621.77997,38,-70,-70,-77,-52,-78,-1071607685,0
SVSV-SS2020-03-27-635.82446,38,-68,-68,-77,-49,-77,-1071607685,0
SVSV-SS2020-03-28-628.45306,31,-65,-70,-78,-58,-81,-1071607685,0
SVSV-SS2020-03-29-702.95953,24,-56,-70,-79,-64,-81,-1071607685,0
SVSV-SS2020-03-30-498.7341,35,-68,-63,-70,-48,-71,-1071607685,0
SVSV-SS2020-03-31-517.07623,35,-67,-65,-72,-45,-71,-1071607685,0
SVSV-SS2020-04-01-506.70654,35,-68,-64,-70,-47,-73,-1071607685,0
SVSV-SS2020-04-02-555.7301,37,-69,-66,-74,-48,-74,-1071607685,0
SVSV-SS2020-04-03-630.40973,38,-67,-66,-75,-49,-75,-1071607685,0
SVSV-SS2020-04-04-614.4917,31,-63,-67,-75,-55,-78,-1071607685,0
SVSV-SS2020-04-05-686.91321,24,-54,-66,-76,-60,-79,-1071607685,0
SVSV-SS2020-04-06-542.06256,37,-70,-68,-73,-49,-73,-1071607685,0
SVSV-SS2020-04-07-579.48407,38,-74,-71,-77,-57,-79,-1071607685,0
SVSV-SS2020-04-08-527.78949,38,-76,-71,-77,-54,-77,-1071607685,0
SVSV-SS2020-04-09-542.22614,42,-83,-73,-82,-57,-82,-1071607685,0
SVSV-SS2020-04-10-672.26477,46,-87,-82,-86,-72,-87,-1071607685,0
SVSV-SS2020-04-11-608.47919,35,-77,-79,-83,-68,-85,-1071607685,0
SVSV-SS2020-04-12-723.06519,25,-58,-73,-81,-66,-83,-1071607685,0
SVSV-SS2020-04-13-626.56293,38,-70,-69,-78,-54,-77,-1071607685,0
SVSV-SS2020-04-14-612.7998,37,-69,-70,-76,-53,-76,-1071607685,0
SVSV-SS2020-04-15-569.71155,36,-67,-67,-73,-48,-73,-1071607685,0
SVSV-SS2020-04-16-559.55493,37,-68,-67,-74,-46,-72,-1071607685,0
SVSV-SS2020-04-17-653.31696,38,-66,-67,-75,-49,-74,-1071607685,0
SVSV-SS2020-04-18-675.77667,32,-62,-69,-77,-55,-78,-1071607685,0
SVSV-SS2020-04-19-767.23517,25,-55,-71,-80,-64,-82,-1071607685,0
SVSV-SS2020-04-20-636.50323,37,-66,-67,-72,-53,-74,-1071607685,0
SVSV-SS2020-04-21-619.3175,36,-67,-70,-75,-53,-74,-1071607685,0
SVSV-SS2020-04-22-605.96594,36,-67,-69,-74,-52,-74,-1071607685,0
SVSV-SS2020-04-23-631.43951,37,-67,-69,-75,-52,-74,-1071607685,0
SVSV-SS2020-04-24-673.18597,37,-64,-67,-75,-49,-73,-1071607685,0
SVSV-SS2020-04-25-651.93762,31,-61,-69,-74,-55,-76,-1071607685,0
SVSV-SS2020-04-26-736.99237,24,-53,-68,-78,-61,-79,-1071607685,0
SVSV-SS2020-04-27-610.45074,35,-63,-65,-71,-50,-70,-1071607685,0
SVSV-SS2020-04-28-498.03961,30,-64,-66,-71,-49,-70,-1071607685,0
SVSV-SS2020-04-29-552.09528,34,-63,-65,-67,-47,-69,-1071607685,0
SVSV-SS2020-04-30-476.23264,33,-62,-63,-64,-40,-64,-1071607685,0
SVSV-SS2020-05-01-542.59851,43,-81,-72,-79,-54,-78,-1071607685,0
SVSV-SS2020-05-02-570.66431,29,-58,-64,-69,-48,-71,-1071607685,0
SVSV-SS2020-05-03-701.45728,23,-51,-67,-74,-57,-76,-1071607685,0
SVSV-SS2020-05-04-532.98425,33,-60,-61,-66,-43,-65,-1071607685,0
SVSV-SS2020-05-05-515.6062,33,-62,-63,-67,-43,-67,-1071607685,0
SVSV-SS2020-05-06-455.2392,32,-62,-62,-65,-38,-65,-1071607685,0
SVSV-SS2020-05-07-757.61407,40,-74,-77,-83,-70,-85,-1071607685,0
SVSV-SS2020-05-08-922.46637,42,-71,-80,-84,-70,-86,-1071607685,0
SVSV-SS2020-05-09-781.93103,34,-68,-79,-83,-71,-87,-1071607685,0
SVSV-SS2020-05-10-657.01691,22,-55,-73,-77,-60,-79,-1071607685,0
SVSV-SS2020-05-11-691.474,38,-70,-75,-79,-58,-80,-1071607685,0
SVSV-SS2020-05-12-741.06024,38,-70,-76,-80,-64,-82,-1071607685,0
SVSV-SS2020-05-13-755.85992,38,-69,-76,-79,-63,-82,-1071607685,0
SVSV-SS2020-05-14-618.57275,36,-69,-74,-77,-52,-78,-1071607685,0
SVSV-SS2020-05-15-718.67572,38,-67,-73,-78,-53,-79,-1071607685,0
SVSV-SS2020-05-16-741.58081,33,-65,-74,-80,-65,-83,-1071607685,0
SVSV-SS2020-05-17-756.56622,24,-55,-73,-79,-65,-83,-1071607685,0
SVSV-SS2020-05-18-683.052,37,-66,-71,-77,-51,-77,-1071607685,0
SVSV-SS2020-05-19-627.15356,36,-67,-72,-76,-49,-77,-1071607685,0
SVSV-SS2020-05-20-640.45618,36,-68,-72,-76,-55,-78,-1071607685,0
SVSV-SS2020-05-21-666.46838,37,-68,-73,-76,-55,-78,-1071607685,0
SVSV-SS2020-05-22-691.99377,37,-65,-72,-76,-49,-76,-1071607685,0
SVSV-SS2020-05-23-700.48578,31,-61,-72,-76,-56,-80,-1071607685,0
SVSV-SS2020-05-24-795.04315,24,-53,-72,-78,-65,-82,-1071607685,0
SVSV-SS2020-05-25-699.63794,36,-65,-71,-76,-56,-76,-1071607685,0
SVSV-SS2020-05-26-585.98901,34,-65,-71,-73,-47,-74,-1071607685,0
SVSV-SS2020-05-27-602.17139,34,-64,-70,-73,-47,-74,-1071607685,0
SVSV-SS2020-05-28-654.82617,35,-65,-72,-75,-52,-76,-1071607685,0
SVSV-SS2020-05-29-754.78046,36,-62,-71,-76,-51,-76,-1071607685,0
SVSV-SS2020-05-30-745.35742,30,-59,-74,-78,-57,-79,-1071607685,0
SVSV-SS2020-05-31-669.11377,20,-54,-70,-79,-65,-82,-1071607685,0
SVSV-SS2020-06-01-632.84747,36,-69,-73,-78,-57,-76,-1071607685,0
SVSV-SS2020-06-02-599.81146,34,-65,-70,-75,-51,-72,-1071607685,0
SVSV-SS2020-06-03-511.87036,33,-65,-66,-72,-45,-69,-1071607685,0
SVSV-SS2020-06-04-565.67584,35,-66,-70,-75,-45,-71,-1071607685,0
SVSV-SS2020-06-05-730.3858,36,-63,-71,-77,-52,-75,-1071607685,0
SVSV-SS2020-06-06-773.82281,30,-56,-70,-75,-56,-76,-1071607685,0
SVSV-SS2020-06-07-867.77649,22,-43,-66,-71,-51,-74,-1071607685,0
SVSV-SS2020-06-08-587.52142,32,-60,-68,-71,-44,-69,-1071607685,0
SVSV-SS2020-06-09-637.38239,33,-61,-69,-73,-50,-70,-1071607685,0
SVSV-SS2020-06-10-623.16846,32,-60,-69,-71,-49,-70,-1071607685,0
SVSV-SS2020-06-11-529.59607,32,-61,-66,-70,-41,-67,-1071607685,0
SVSV-SS2020-06-12-618.85004,32,-57,-65,-71,-40,-68,-1071607685,0
SVSV-SS2020-06-13-819.89569,28,-50,-65,-71,-52,-73,-1071607685,0
SVSV-SS2020-06-14-1073.0667,21,-38,-63,-71,-53,-73,-1071607685,0
SVSV-SS2020-06-15-500.68033,29,-55,-64,-65,-35,-61,-1071607685,0
SVSV-SS2020-06-16-359.08865,26,-54,-59,-61,-27,-53,-1071607685,0
SVSV-SS2020-06-17-298.5079,33,-72,-64,-64,-30,-58,-1071607685,0
SVSV-SS2020-06-18-465.13718,28,-55,-62,-64,-36,-59,-1071607685,0
SVSV-SS2020-06-19-436.15466,27,-53,-60,-64,-30,-57,-1071607685,0
SVSV-SS2020-06-20-613.57898,23,-43,-60,-61,-35,-60,-1071607685,0
SVSV-SS2020-06-21-1006.5278,19,-34,-63,-65,-42,-66,-1071607685,0
SVSV-SS2020-06-22-375.99557,27,-54,-58,-60,-29,-53,-1071607685,0
SVSV-SS2020-06-23-368.06589,27,-55,-60,-60,-28,-54,-1071607685,0
SVSV-SS2020-06-24-417.18567,27,-54,-61,-61,-32,-56,-1071607685,0
SVSV-SS2020-06-25-382.36841,27,-54,-58,-62,-27,-55,-1071607685,0
SVSV-SS2020-06-26-447.07687,28,-52,-58,-63,-28,-56,-1071607685,0
SVSV-SS2020-06-27-579.47052,23,-43,-57,-61,-33,-59,-1071607685,0
SVSV-SS2020-06-28-882.29242,19,-35,-60,-65,-40,-64,-1071607685,0
SVSV-SS2020-06-29-417.62265,26,-51,-59,-59,-31,-53,-1071607685,0
SVSV-SS2020-06-30-351.73764,26,-52,-59,-57,-24,-51,-1071607685,0
SVSV-SS2020-07-01-347.08481,26,-53,-60,-56,-25,-52,-1071607685,0
SVSV-SS2020-07-02-407.84778,28,-53,-61,-60,-26,-54,-1071607685,0
SVSV-SS2020-07-03-473.21417,28,-51,-60,-61,-29,-56,-1071607685,0
SVSV-SS2020-07-04-583.61334,23,-42,-58,-57,-32,-58,-1071607685,0
SVSV-SS2020-07-05-755.81091,18,-36,-61,-63,-39,-63,-1071607685,0
SVSV-SS2020-07-06-421.16183,27,-52,-60,-59,-31,-53,-1071607685,0
SVSV-SS2020-07-07-392.61197,27,-53,-59,-58,-29,-54,-1071607685,0
SVSV-SS2020-07-08-431.78827,27,-53,-61,-59,-33,-56,-1071607685,0
SVSV-SS2020-07-09-466.41272,28,-53,-62,-61,-34,-56,-1071607685,0
SVSV-SS2020-07-10-552.12158,29,-52,-61,-64,-37,-59,-1071607685,0
SVSV-SS2020-07-11-600.97961,22,-40,-56,-57,-32,-57,-1071607685,0
SVSV-SS2020-07-12-799.77911,18,-35,-59,-62,-41,-63,-1071607685,0
SVSV-SS2020-07-13-422.59436,26,-51,-59,-59,-32,-53,-1071607685,0
SVSV-SS2020-07-14-375.18683,26,-52,-58,-58,-28,-52,-1071607685,0
SVSV-SS2020-07-15-369.84378,26,-51,-59,-55,-25,-52,-1071607685,0
SVSV-SS2020-07-16-348.86154,26,-51,-58,-57,-21,-51,-1071607685,0
SVSV-SS2020-07-17-395.13498,26,-49,-57,-56,-23,-53,-1071607685,0
SVSV-SS2020-07-18-545.68524,21,-38,-54,-52,-27,-54,-1071607685,0
SVSV-SS2020-07-19-741.46497,17,-33,-57,-58,-35,-60,-1071607685,0
SVSV-SS2020-07-20-389.05646,25,-50,-57,-57,-29,-52,-1071607685,0
SVSV-SS2020-07-21-384.2533,26,-51,-58,-56,-28,-52,-1071607685,0
SVSV-SS2020-07-22-382.2309,25,-50,-58,-54,-28,-53,-1071607685,0
SVSV-SS2020-07-23-385.71597,26,-50,-57,-54,-27,-52,-1071607685,0
